parent_opeid,opeid,state,school_name,loc_name,school_addr,school_lat,school_lon,geometry,index_right,Head Start Address,Head_Start_Lat,Head_Start_Lon,distance_meters,distance_mi
407600,407607,IA,KIRKWOOD COMMUNITY COLLEGE,KIRKWOOD COMMUNITY COLLEGE - IOWA COUNTY CENTER,"200 West Street, Williamsburg, IA 52361",41.6651047,-92.0205466,POINT (311215.4618558521 191722.1628506858),5787,"416 N Highland St, Williamsburg, IA 52361-9637",41.670846,-92.0083053,1150.4861638253064,0.7148789592686874
407600,407604,IA,KIRKWOOD COMMUNITY COLLEGE,KIRKWOOD COMMUNITY COLLEGE - JONES COUNTY REGIONAL CENTER,"220 Welter Drive, Monticello, IA 52310",42.20972,-91.1848803,POINT (373311.1747636554 255290.91221048665),5748,"321 W South St, Monticello, IA 52310-1942",42.2319933,-91.1925361,2544.5102319317807,1.5810853564755456
407600,407601,IA,KIRKWOOD COMMUNITY COLLEGE,KIRKWOOD COMMUNITY COLLEGE - IOWA CITY CENTER,"1816 Lower Muscatine Road, Iowa City, IA 52240",41.6455819,-91.5095998,POINT (351250.763148074 191417.32607327786),5750,"1609 Deforest Ave, Iowa City, IA 52240-6061",41.6433935,-91.5136765,401.06484893875466,0.24921014334956024
407600,407602,IA,KIRKWOOD COMMUNITY COLLEGE,KIRKWOOD COMMUNITY COLLEGE - BELLE PLAINE CENTER,"1214 9th Avenue, Belle Plaine, IA 52208",41.8968567,-92.2751771,POINT (290259.4460487077 216597.4203222771),5747,"707 7th St, Belle Plaine, IA 52208-2211",41.891217,-92.2780418,665.0182162861968,0.41322316191329933
407600,407606,IA,KIRKWOOD COMMUNITY COLLEGE,KIRKWOOD COMMUNITY COLLEGE - BENTON COUNTY CENTER,"111 West Third Street, Vinton, IA 52349",42.1690081,-92.0252527,POINT (308402.07657215605 247621.78353121562),5733,"202 E 4th St, Vinton, IA 52349-1803",42.1673395,-92.0225484,280.01464583983903,0.1739930343294156
407600,407608,IA,KIRKWOOD COMMUNITY COLLEGE,KIRKWOOD COMMUNITY COLLEGE - WASHINGTON COUNTY REGIONAL CENTER,"2192 Lexington Boulevard, Washington, IA 52353",41.30986,-91.7181202,POINT (336707.177263814 153385.6105289141),5741,"2175 Lexington Blvd
Bldg 1, Washington, IA 52353-9108",41.3097626,-91.7224962,344.4067239120074,0.21400441665175834
407600,407600,IA,KIRKWOOD COMMUNITY COLLEGE,KIRKWOOD COMMUNITY COLLEGE - MAIN CAMPUS,"6301 Kirkwood Boulevard Southwest, Cedar Rapids, IA 52406",41.9132726,-91.6492014,POINT (338917.15523940173 220584.54401462135),5751,"401 76th Ave SW, Cedar Rapids, IA 52404-7035",41.9033656,-91.6697447,1942.7001679461075,1.2071379195163416
407600,407610,IA,KIRKWOOD COMMUNITY COLLEGE,KIRKWOOD COMMUNITY COLLEGE - LINN COUNTY REGIONAL CENTER,"1770 Boyson Road, Hiawatha, IA 52233",42.0449774,-91.695813,POINT (334596.77264779794 235024.19625737713),5740,"1328 2nd Ave SE, Cedar Rapids, IA 52403-4008",41.9862882,-91.6538679,7290.050950537757,4.529827650606555
411700,411700,GA,GRADY HEALTH SYSTEM,GRADY HEALTH SYSTEM,"80 Jesse Hill Jr. Drive, Atlanta, GA 303033050",33.7517814,-84.3820533,POINT (1018321.9575346578 -628257.3285296988),4430,"173 Boulevard NE, Atlanta, GA 30312-1468",33.7591755,-84.3717425,1222.19734252322,0.7594382198729543
445200,445201,PA,MONTGOMERY COUNTY COMMUNITY COLLEGE,MONTGOMERY COUNTY COMMUNITY COLLEGE - POTTSTOWN CAMPUS,"101 College Drive, Pottstown, PA 19464",40.2451227,-75.6563569,POINT (1613238.4045626405 208436.19253794246),13117,"150 N Hanover St, Pottstown, PA 19464-5434",40.2484548,-75.6495844,655.8755656204054,0.40754218216888705
445200,445200,PA,MONTGOMERY COUNTY COMMUNITY COLLEGE,MONTGOMERY COUNTY COMMUNITY COLLEGE - MAIN CAMPUS,"340 DeKalb Pike, Blue Bell, PA 19422",40.1698143,-75.2753405,POINT (1644822.1089443727 207112.26668946177),12555,"571 Houston Rd, Ambler, PA 19002-3553",40.1686677,-75.2303127,3607.0565786744646,2.241321046758471
445200,445205,PA,MONTGOMERY COUNTY COMMUNITY COLLEGE,MONTGOMERY COUNTY COMMUNITY COLLEGE - THE CULINARY ARTS INSTITUTE,"1400 Forty Foot Road, Lansdale, PA 19446",40.246029,-75.338659,POINT (1637977.3340333067 214213.9180881512),12557,"608 E Main St, Lansdale, PA 19446-2936",40.234095,-75.2727887,5431.834227906778,3.3751853102299934
445300,,TX,DALLAS COLLEGE,DALLAS COLLEGE - GARLAND CENTER,"675 W. Walnut St., Garland, TX 75040",32.9166301,-96.6385087,POINT (-56767.90077521481 -785827.4945930911),14835,"625 E Avenue B, Garland, TX 75040-7262",32.9094817,-96.6236904,1537.6606808170955,0.9554580504957892
445300,445300,TX,DALLAS COLLEGE,DALLAS COLLEGE - EL CENTRO CAMPUS,"801 Main St., Dallas, TX 75202",32.7797883,-96.805209,POINT (-71722.82528966341 -800885.2479314655),14955,"1738 Gano St
Administrative Offices, Dallas, TX 75215-1210",32.772274,-96.7875939,1776.708524708465,1.1039954942563335
445300,445300,TX,DALLAS COLLEGE,DALLAS COLLEGE - EL CENTRO CAMPUS,"801 Main St., Dallas, TX 75202",32.7797883,-96.805209,POINT (-71722.82528966341 -800885.2479314655),14970,"1738 Gano St, Dallas, TX 75215-1210",32.772274,-96.7875939,1776.708524708465,1.1039954942563335
445300,445306,TX,DALLAS COLLEGE,DALLAS COLLEGE - COPPELLL CENTER,"101 S. Royal Lane, Coppell, TX 750193842",32.9723264,-97.0264606,POINT (-91188.86410207022 -779335.2623112017),14964,"1920 Walnut Plz, Carrollton, TX 75006-5810",32.9557614,-96.8878401,12452.751676719648,7.737781155998747
445300,,TX,DALLAS COLLEGE,DALLAS COLLEGE - PRIEST CENTER,"1402 Corinth St., Dallas, TX 75215",32.7662608,-96.7859586,POINT (-70021.1183105589 -802400.397010654),14955,"1738 Gano St
Administrative Offices, Dallas, TX 75215-1210",32.772274,-96.7875939,682.5940992722965,0.42414430927899593
445300,,TX,DALLAS COLLEGE,DALLAS COLLEGE - PRIEST CENTER,"1402 Corinth St., Dallas, TX 75215",32.7662608,-96.7859586,POINT (-70021.1183105589 -802400.397010654),14970,"1738 Gano St, Dallas, TX 75215-1210",32.772274,-96.7875939,682.5940992722965,0.42414430927899593
445300,445303,TX,DALLAS COLLEGE,DALLAS COLLEGE - DENTAL HYGIENE CENTER,"1250 W Mockingbird Lane, Dallas, TX 752474902",32.8197043,-96.8672249,POINT (-77204.46888544064 -796407.940244252),14829,"3737 Goldman St
Suite 100, Building B, Dallas, TX 75212-2471",32.7866068,-96.8587176,3747.9011652477343,2.328837815437678
445300,,TX,DALLAS COLLEGE,DALLAS COLLEGE - CEDAR HILL CENTER,"207 N Cannady Dr.​, Cedar Hill, TX 75104",32.5954005,-96.9445536,POINT (-84346.79388259977 -821213.1487242512),14883,"195 N Clark Rd, Cedar Hill, TX 75104-2014",32.591255,-96.9429297,482.0550139309633,0.2995350987302673
445300,445304,TX,DALLAS COLLEGE,"DALLAS COLLEGE - CULINARY, PASTRY, AND HOSPITALITY CENTER","11830 Webb Chapel, Dallas, TX 752342790",32.911482,-96.8713406,POINT (-77473.34608350473 -786226.574200471),14832,"3939 Valley View Ln
E, Farmers Branch, TX 75244-4906",32.9282811,-96.8502191,2645.2109678830693,1.643657892832775
445300,445305,TX,DALLAS COLLEGE,DALLAS COLLEGE - NORTH LAKE - DFW EDUCATIONAL CENTER,"1401 Royal Lane, DFW Airport, TX 752610000",32.9133234,-97.0354627,POINT (-92063.07005933729 -785869.4015770919),14818,"3950 Pleasant Run Rd, Irving, TX 75038-5813",32.8590466,-96.9874459,7380.6362518365195,4.586114747273746
445300,445302,TX,DALLAS COLLEGE,DALLAS COLLEGE - WEST DALLAS CENTER,"3330 North Hampton Road, Dallas, TX 752120000",32.782669,-96.855952,POINT (-76239.57952049977 -800524.5126275913),14829,"3737 Goldman St
Suite 100, Building B, Dallas, TX 75212-2471",32.7866068,-96.8587176,501.38743391145243,0.31154770758237665
445300,445307,TX,DALLAS COLLEGE,DALLAS COLLEGE - IRVING CENTER,"1081 W Shady Grove Road, Irving, TX 750605868",32.801684,-96.9584503,POINT (-85346.60976630736 -798324.7843546041),14879,"2020 S MacArthur Blvd, Irving, TX 75060-6601",32.7934141,-96.9588698,917.8987317453085,0.5703558292977191
445300,,TX,DALLAS COLLEGE,DALLAS COLLEGE - PLEASANT GROVE CENTER,"802 S. Buckner Blvd., Dallas, TX 75217",32.7257823,-96.6822321,POINT (-60813.92206950136 -806963.933226839),14816,"9030 Lake June Rd, Dallas, TX 75217-2634",32.7338767,-96.6643184,1831.7855473377924,1.1382187694724013
448000,448000,CA,DE ANZA COMMUNITY COLLEGE,DE ANZA COMMUNITY COLLEGE,"21250 Stevens Creek Boulevard, Cupertino, CA 95014",37.3194857,-122.0451064,POINT (-2146089.6069374126 11906.987256045457),1087,"780 Thornton Way, San Jose, CA 95128-4713",37.3137907,-121.9382894,8945.839882016508,5.558687193052888
448100,448100,CA,OHLONE COLLEGE,OHLONE COLLEGE - MAIN CAMPUS,"43600 Mission Boulevard, Fremont, CA 94539",37.5293341,-121.9145627,POINT (-2129078.5610958515 31184.202981250393),1032,"4455 Seneca Park Ave, Fremont, CA 94538-4028",37.5200581,-121.9648189,4310.382479997664,2.6783475005950645
448100,448101,CA,OHLONE COLLEGE,OHLONE COLLEGE - NEWARK CAMPUS,"39399 Cherry Street, Newark, CA 94560",37.5170005,-122.0042679,POINT (-2136633.008141951 31974.809638300558),2174,"40404 Sundale Dr, Fremont, CA 94538-3314",37.5278868,-121.9765706,2604.1314982280965,1.618132293796787
450200,450206,CA,CITY COLLEGE OF SAN FRANCISCO,CITY COLLEGE OF SAN FRANCISCO - MISSION CENTER,"1125 Valencia Street, San Francisco, CA 94110",37.7548283,-122.420623,POINT (-2162320.3258184954 67124.12657216842),2280,"362 Capp St, San Francisco, CA 94110-1808",37.7609146,-122.4183229,701.9849253537365,0.4361932099996871
450200,450209,CA,CITY COLLEGE OF SAN FRANCISCO,CITY COLLEGE OF SAN FRANCISCO - CHINATOWN/NORTH BEACH CENTER,"808 Kearny St., San Francisco, CA 94108",37.7956036,-122.4047237,POINT (-2159760.1047725677 71082.4100318761),2310,"880 Clay St, San Francisco, CA 94108-1611",37.7942438,-122.4076601,286.55856049370476,0.17805923437978752
450200,450207,CA,CITY COLLEGE OF SAN FRANCISCO,CITY COLLEGE OF SAN FRANCISCO - SOUTHEAST CENTER,"1800 Oakdale Avenue, San Francisco, CA 94124",37.7373094,-122.3942501,POINT (-2160779.4283250473 64634.169120480015),2303,"1300 Phelps St, San Francisco, CA 94124-2360",37.7373257,-122.3937921,38.06907194868478,0.023655024624123108
450200,450200,CA,CITY COLLEGE OF SAN FRANCISCO,CITY COLLEGE OF SAN FRANCISCO - OCEAN CAMPUS,"50 Frida Kahlo Way, San Francisco, CA 94112",37.7247009,-122.4493804,POINT (-2165566.1608221973 64604.902866157754),2282,"459 Vienna St, San Francisco, CA 94112-2831",37.7210908,-122.4297258,1680.6600048157482,1.0443137109379648
450200,450205,CA,CITY COLLEGE OF SAN FRANCISCO,CITY COLLEGE OF SAN FRANCISCO - DOWNTOWN CENTER,"88 4th. Street, San Francisco, CA 94103",37.7845702,-122.4046496,POINT (-2160104.841909293 69907.2973869692),2306,"316 Leavenworth St, San Francisco, CA 94102-2613",37.7840376,-122.4141926,793.9767343986792,0.4933542700620124
450200,450202,CA,CITY COLLEGE OF SAN FRANCISCO,CITY COLLEGE OF SAN FRANCISCO - JOHN ADAMS CENTER,"1860 Hayes Street, San Francisco, CA 94117",37.7740693,-122.4471193,POINT (-2163814.965726619 69800.41337386282),2307,"2400 Post St, San Francisco, CA 94115-3311",37.7842519,-122.4412757,1229.803139958161,0.7641642432930194
450200,450211,CA,CITY COLLEGE OF SAN FRANCISCO,CITY COLLEGE OF SAN FRANCISCO - CIVIC CENTER,"750 Eddy Street, San Francisco, CA 94109",37.7832877,-122.4199593,POINT (-2161362.637035739 70134.70953268275),2306,"316 Leavenworth St, San Francisco, CA 94102-2613",37.7840376,-122.4141926,485.64711790481573,0.30176712865914046
450200,450203,CA,CITY COLLEGE OF SAN FRANCISCO,CITY COLLEGE OF SAN FRANCISCO - EVANS CENTER,"1400 Evans Street, San Francisco, CA 94124",37.7418364,-122.3846021,POINT (-2159868.1309779626 64886.40052653798),2279,"1337 Evans Ave, San Francisco, CA 94124-1705",37.7400158,-122.3838305,211.98286785176714,0.13172004733094175
450600,450604,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - ASPEN CAMPUS,"0255 Sage Way, Aspen, CO 816113357",39.223357,-106.8639089,POINT (-880186.9362871915 -33586.12891603471),2823,"151 Cottonwood Dr, Basalt, CO 81621-8345",39.3664879,-107.029866,20827.13997007069,12.941384794096656
450600,450617,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - VAIL VALLEY CAMPUS,"150 Miller Ranch Road, Edwards, CO 816326420",39.645832,-106.5882339,POINT (-852504.5426095196 10366.238946381332),2964,"1121 Miller Ranch Rd, Edwards, CO 81632-6425",39.6412649,-106.5721263,1395.2846821927167,0.866989706484578
450600,450608,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - BRECKENRIDGE CENTER,"103 South Harris Street, Breckenridge, CO 804242208",39.4816829,-106.0429707,POINT (-810795.6389745343 -12728.586768980413),2819,"1200 Airport Rd, Breckenridge, CO 80424",39.5005166,-106.0488712,2144.78201262247,1.332705756272413
450600,450609,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - DILLON,"333 Fiedler Avenue, Dillon, CO 804981307",39.6276536,-106.0444307,POINT (-809126.4106604394 3392.181330625956),3018,"200 Village Place, Dillon, CO 80435",39.627851,-106.0453276,75.6407909408027,0.04700100844866151
450600,450609,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - DILLON,"333 Fiedler Avenue, Dillon, CO 804981307",39.6276536,-106.0444307,POINT (-809126.4106604394 3392.181330625956),3067,"200 Village Pl, Dillon, CO 80435",39.627851,-106.0453276,75.6407909408027,0.04700100844866151
450600,450607,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - GLENWOOD SPRINGS CENTER,"1402 Blake Avenue, Glenwood, CO 816010000",39.5387725,-107.3221206,POINT (-912773.7402563262 5689.584207449838),3047,"695 Red Mountain Dr, Glenwood Springs, CO 81601-3334",39.5482826,-107.3343919,1448.618384597073,0.900129732734004
450600,450602,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - SPRING VALLEY CAMPUS,"3000 County Road 114, Glenwood Springs, CO 816019394",39.4709092,-107.2370962,POINT (-906883.0049144485 -2637.7970871600546),3053,"1340 Highway 133, Carbondale, CO 81623-1933",39.397352,-107.2157105,8348.094465572223,5.187265410982501
450600,450603,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - TIMBERLINE CAMPUS,"901 South Highway 24, Leadville, CO 804619725",39.2359845,-106.3029696,POINT (-834781.4263517277 -37483.444619012),2852,"315 W 6th St, Leadville, CO 80461-3519",39.247366,-106.296238,1376.708153087923,0.8554467864471007
450600,450616,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - CHAFFEE COUNTY ACADEMIC CENTER,"27900 County Road 319, Buena Vista, CO 812119999",38.8179233,-106.1273314,POINT (-825768.4614564623 -85206.05648023922),3021,"9104 W US Highway 50, Salida, CO 81201-9587",38.5190302,-106.0448684,33860.15265623981,21.03972342534586
450600,450600,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - ALPINE CAMPUS,"1330 Bob Adams Drive, Steamboat Spring, CO 804775029",40.4921415,-106.8401258,POINT (-861514.534798542 106059.7204584118),2960,"600 Texas Ave, Craig, CO 81625-1852",40.516815,-107.5366442,55543.70686783948,34.513259357750414
450600,450619,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - SALIDA,"202 North F Street, Salida, CO 812012107",38.535517,-105.9932687,POINT (-818319.932988239 -117576.17899528304),3020,"516 Teller St, Salida, CO 81201-3045",38.5262341,-105.9928024,1031.174804421626,0.6407423176285655
450600,450618,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - RIFLE CAMPUS,"3695 Airport Road, Rifle, CO 816508535",39.5203119,-107.7349846,POINT (-946140.1499236706 7876.441457048036),3052,"1224 Railroad Ave, Rifle, CO 81650-3325",39.5410456,-107.782914,4506.730581027111,2.8003525542252685
450600,450606,CO,COLORADO MOUNTAIN COLLEGE,COLORADO MOUNTAIN COLLEGE - CARBONDALE CENTER,"690 Colorado Ave, Carbondale, CO 816232069",39.4013703,-107.2133936,POINT (-905929.4922283208 -10535.790223600845),3053,"1340 Highway 133, Carbondale, CO 81623-1933",39.397352,-107.2157105,483.98805636537924,0.30073623561238566
451300,451300,CT,HOUSATONIC COMMUNITY COLLEGE,HOUSATONIC COMMUNITY COLLEGE,"900 Lafayette Boulevard, Bridgeport, CT 06604",41.1752259,-73.1908272,POINT (1779226.2560652301 354832.84468765906),3076,"1070 Park Ave, Bridgeport, CT 06604-3400",41.1760716,-73.1990308,653.4574041916985,0.4060396063189091
454900,454900,HI,LEEWARD COMMUNITY COLLEGE,LEEWARD COMMUNITY COLLEGE - MAIN CAMPUS,"96-045 Ala Ike, Pearl City, HI 96782",21.392606,-157.9832994,POINT (-5898450.947467139 29004.24377384933),4550,"860 Fourth St
Ste 110, Pearl City, HI 96782-3312",21.3930193,-157.9692192,1450.296118679959,0.901172228361344
454900,454901,HI,LEEWARD COMMUNITY COLLEGE,LEEWARD COMMUNITY COLLEGE - WAI'ANAE MOKU EDUCATION CENTER,"87-380 Kulaaupuni Street, Waianae, HI 96792",21.4189316,-158.1732309,POINT (-5911780.875864546 43600.07985200851),4594,"87-227 Saint Johns Rd, Waianae, HI 96792-3259",21.4163336,-158.1726254,294.3300105076366,0.18288818954035718
458700,458702,IA,NORTHEAST IOWA COMMUNITY COLLEGE,NORTHEAST IOWA COMMUNITY COLLEGE - DUBUQUE CENTER,"700 Main Street, Suite 1, Dubuque, IA 52001",42.5002474,-90.6665208,POINT (411564.1908954321 289747.8011874261),5206,"100 N School Rd, East Dubuque, IL 61025-1174",42.4962885,-90.640675,2043.508901927013,1.2697775627379932
458700,458700,IA,NORTHEAST IOWA COMMUNITY COLLEGE,NORTHEAST IOWA COMMUNITY COLLEGE - MAIN CAMPUS,"1625 Highway 150 South, Calmar, IA 52132",43.1752702,-91.8672009,POINT (315578.37560452387 359835.1282274836),5669,"301 Center St, Decorah, IA 52101-1221",43.3072766,-91.8000726,15534.347408256584,9.652595969697332
458700,458701,IA,NORTHEAST IOWA COMMUNITY COLLEGE,NORTHEAST IOWA COMMUNITY COLLEGE - PEOSTA CAMPUS,"8342 NICC Drive, Peosta, IA 52068",42.445065,-90.8455148,POINT (398114.48393348895 282831.51758224005),5206,"100 N School Rd, East Dubuque, IL 61025-1174",42.4962885,-90.640675,16814.834561476317,10.448253798738067
459500,459504,IA,HAWKEYE COMMUNITY COLLEGE,HAWKEYE COMMUNITY COLLEGE - CEDAR FALLS CENTER,"5330 Nordic Drive, Cedar Falls, IA 50613",42.4905581,-92.4523023,POINT (273891.8139310919 281941.78099523566),5823,"2526 Ashworth Drive, Cedar Falls, IA 50613",42.492504,-92.4759477,1838.6735131133146,1.1424987529784276
459500,459500,IA,HAWKEYE COMMUNITY COLLEGE,HAWKEYE COMMUNITY COLLEGE - MAIN CAMPUS,"1501 East Orange Road, Waterloo, IA 50704",42.4297978,-92.3296127,POINT (283631.1647573625 275573.70755055686),5821,"1501 E Orange Rd
Black Hawk Hall, Waterloo, IA 50701-9014",42.4297978,-92.3296127,0.0,0.0
459500,459506,IA,HAWKEYE COMMUNITY COLLEGE,HAWKEYE COMMUNITY COLLEGE - VAN G MILLER ADULT LEARNING CENTER,"120 Jefferson St, Waterloo, IA 50702",42.4970787,-92.3455093,POINT (282103.0429527436 282992.0306281293),5806,"1115 W 5th St, Waterloo, IA 50702-2807",42.4869073,-92.3481298,1147.8454085589558,0.713238070020428
459500,459505,IA,HAWKEYE COMMUNITY COLLEGE,HAWKEYE COMMUNITY COLLEGE - GMT CORPORATION,"2116 E. Bremer Ave., Waverly, IA 50677",42.7177255,-92.4426081,POINT (273652.859593156 307186.6022559804),5668,"1805 Horton Rd, Waverly, IA 50677-3920",42.742325,-92.468314,3373.1773524995338,2.095995233150609
459500,459503,IA,HAWKEYE COMMUNITY COLLEGE,HAWKEYE COMMUNITY COLLEGE - WESTERN OUTREACH,"17040 Market Avenue, Holland, IA 50642",42.4556253,-92.7701872,POINT (249499.0656981839 277149.14409429167),5815,"1001 8th St, Grundy Center, IA 50638-1315",42.3583067,-92.7743251,10814.97601554333,6.720114540796331
459800,459800,IA,IOWA WESTERN COMMUNITY COLLEGE,IOWA WESTERN COMMUNITY COLLEGE - COUNCIL BLUFFS CAMPUS,"2700 College Road, Council Bluffs, IA 51503",41.2725376,-95.8005917,POINT (15695.381693464164 141328.79661190195),5834,"765 Madison Ave, Council Bluffs, IA 51503-6731",41.2570876,-95.836414,3300.913617330783,2.0510926298732794
459800,,IA,IOWA WESTERN COMMUNITY COLLEGE,IOWA WESTERN COMMUNITY COLLEGE - SHELBY COUNTY CENTER,"1901 Hawkeye Ave. Suite 102, Harlan, IA 51537",41.6379913,-95.3358804,POINT (51975.96302705296 182089.45876425103),5843,"701 10th St, Harlan, IA 51537-1072",41.6610741,-95.3231987,2749.0736761547746,1.7081951877005628
459800,459801,IA,IOWA WESTERN COMMUNITY COLLEGE,IOWA WESTERN COMMUNITY COLLEGE - CLARINDA CAMPUS,"923 East Washington, Clarinda, IA 51632",40.7388701,-95.0266169,POINT (77247.7246217584 82459.39364125639),5836,"201 W Division St, Clarinda, IA 51632-2510",40.7311902,-95.0393995,1325.3501491234406,0.8235344022927606
459800,459804,IA,IOWA WESTERN COMMUNITY COLLEGE,IOWA WESTERN COMMUNITY COLLEGE - PAGE/FREMONT COUNTY CENTER,"1001 W Sheriden Ave., Shenandoah, IA 51601",40.7661277,-95.3786602,POINT (49289.65057529691 85240.86940556728),5851,"500 N Broad, Shenandoah, IA 51601-1318",40.7707968,-95.3690517,921.8392172306776,0.5728043334617569
459800,459803,IA,IOWA WESTERN COMMUNITY COLLEGE,IOWA WESTERN COMMUNITY COLLEGE - CASS COUNTY CENTER,"705 Walnut Street, Atlantic, IA 50022",41.4033963,-95.0126507,POINT (77554.63241390549 156265.5127902933),5848,"54233 Olive St, Atlantic, IA 50022-8374",41.4424725,-95.0045749,4385.977402068252,2.725320007449154
460000,460000,IA,NORTHWEST IOWA COMMUNITY COLLEGE,NORTHWEST IOWA COMMUNITY COLLEGE,"603 West Park Street, Sheldon, IA 51201",43.1805754,-95.8765264,POINT (9431.034923765037 353258.18279325473),5799,"1221 E 6th St
# 235, Sheldon, IA 51201-1771",43.1824221,-95.8390356,2870.813717768035,1.783840942500817
460800,460801,KS,BARTON COUNTY COMMUNITY COLLEGE,BARTON COUNTY COMMUNITY COLLEGE - GRANDVIEW PLAZA CAMPUS,"100 Continental Drive, Grandview, KS 66441",39.0290182,-96.8017404,POINT (-65300.615669827974 -107515.48698199414),6029,"1110 College Ave, Manhattan, KS 66502-2706",39.1912612,-96.596901,24537.902290360034,15.247145601164222
460800,,KS,BARTON COUNTY COMMUNITY COLLEGE,BARTON COUNTY COMMUNITY COLLEGE - FT. LEAVENWORTH CAMPUS,"120 Dickman Ave, Fort Leavenworth, KS 66027",39.337873,-94.920222,POINT (87538.51978055216 -72994.90720377589),6009,"2940 Ralph Bunch Dr
Na, Leavenworth, KS 66048-5104",39.2876863,-94.9001004,5805.845054614103,3.6075848635307946
460800,,KS,BARTON COUNTY COMMUNITY COLLEGE,BARTON COUNTY COMMUNITY COLLEGE - FT. RILEY CAMPUS,"211 Custer Ave, Fort Riley, KS 66442",39.06254,-96.7829016,POINT (-63734.216366504465 -103807.52721021541),6029,"1110 College Ave, Manhattan, KS 66502-2706",39.1912612,-96.596901,20809.963178242106,12.930711630479317
460800,460800,KS,BARTON COUNTY COMMUNITY COLLEGE,BARTON COUNTY COMMUNITY COLLEGE - MAIN CAMPUS,"245 North East 30 Road, Great Bend, KS 67530",38.4052519,-98.7292263,POINT (-224339.23800557415 -173680.7599954725),5922,"3400 21st St, Great Bend, KS 67530-7525",38.373332,-98.7857699,5845.805189626731,3.632414940265556
462500,,LA,DELGADO COMMUNITY COLLEGE,DELGADO COMMUNITY COLLEGE - MARITIME AND INDUSTRIAL TRAINING FACILITY,"13200 Old Gentilly Road, New Orleans, Louisiana 70129",30.0162343,-89.9254511,POINT (561144.0135787567 -1088865.2326319953),6652,"13435 Granville St, New Orleans, LA 70129-1210",30.0389123,-89.9272569,2519.445474436602,1.565510838227627
462500,462508,LA,DELGADO COMMUNITY COLLEGE,DELGADO COMMUNITY COLLEGE - SIDNEY COLLIER SITE,"3727 Louisa Street, New Orleans, LA 70126",29.9958628,-90.0342938,POINT (551252.165855827 -1091784.250348772),6631,"3301 Higgins Blvd, New Orleans, LA 70126-5853",29.9948696,-90.0333459,140.72913154487557,0.08744502825056394
462500,462500,LA,DELGADO COMMUNITY COLLEGE,DELGADO COMMUNITY COLLEGE - CITY PARK CAMPUS,"615 City Park Avenue, New Orleans, LA 70119",29.9859816,-90.1035581,POINT (544931.898733252 -1093294.7716181895),6517,"3800 Eagle St, New Orleans, LA 70118-3404",29.9709992,-90.115778,2008.9297816125356,1.2482910935216682
462500,462509,LA,DELGADO COMMUNITY COLLEGE,DELGADO COMMUNITY COLLEGE - RIVER CITY SITE AND ADVANCED MANUFACTURING CENTER,"709 Churchill Parkway, Avondale, LA 70094",29.8904995,-90.1792554,POINT (538622.8291459504 -1104308.1587016128),6589,"178 Millie Dr
Strehele Elementary, Avondale, LA 70094-2829",29.9046314,-90.2083111,3113.1169230344144,1.9344011740401146
462500,462503,LA,DELGADO COMMUNITY COLLEGE,DELGADO COMMUNITY COLLEGE - CHARITY SCHOOL OF NURSING,"450 South Claiborne Avenue, New Orleans, LA 70112",29.954741,-90.0810645,POINT (547233.0125102072 -1096615.468539902),6519,"3501 Erato St, New Orleans, LA 70125-2203",29.9513901,-90.0932591,1187.8433522702194,0.7380916399913376
462500,462505,LA,DELGADO COMMUNITY COLLEGE,DELGADO COMMUNITY COLLEGE - JEFFERSON SITE,"5200 Blair Drive, Metairie, LA 70001",29.9751825,-90.1894536,POINT (537081.0103313294 -1095000.442933437),6634,"4820 Wabash St, Metairie, LA 70001-1112",29.9981702,-90.1894902,2548.241285467015,1.5834037256590356
462500,462501,LA,DELGADO COMMUNITY COLLEGE,DELGADO COMMUNITY COLLEGE - WEST BANK CAMPUS,"2600 General Meyer Avenue, New Orleans, LA 70114",29.9437851,-90.0290803,POINT (552112.0027449237 -1097513.1161186502),6757,"775 Hunley Ln, New Orleans, LA 70114-1525",29.9467216,-90.0288982,325.95202124169793,0.20253719605112264
465000,465000,MD,CHESAPEAKE COLLEGE,CHESAPEAKE COLLEGE - MAIN CAMPUS,"1000 College Drive, Wye Mills, Maryland 21679",38.9429619,-76.081119,POINT (1611518.4263352829 59857.69818737262),6935,"5441 Main St, Grasonville, MD 21638-1134",38.9617269,-76.1866063,8850.438051638523,5.499407243969296
